,Date,Open,High,Low,Close,Adj Close,Volume
720,2019-01-28,24665.0,24712.0,24284.0,24473.0,24473.0,210986.0
721,2019-01-29,24458.0,24638.0,24350.0,24553.0,24553.0,180579.0
722,2019-01-30,24635.0,25068.0,24540.0,24968.0,24968.0,242154.0
723,2019-01-31,24931.0,25046.0,24796.0,24976.0,24976.0,230827.0
724,2019-02-01,25015.0,25143.0,24933.0,24996.0,24996.0,200835.0
725,2019-02-04,24939.0,25198.0,24924.0,25188.0,25188.0,140106.0
726,2019-02-05,25170.0,25374.0,25141.0,25324.0,25324.0,159440.0
727,2019-02-06,25325.0,25387.0,25257.0,25327.0,25327.0,157030.0
728,2019-02-07,25311.0,25331.0,24965.0,25131.0,25131.0,274561.0
729,2019-02-08,25118.0,25124.0,24862.0,25081.0,25081.0,223285.0
730,2019-02-11,25089.0,25226.0,24981.0,25017.0,25017.0,183968.0
731,2019-02-12,25012.0,25439.0,25002.0,25406.0,25406.0,172650.0
732,2019-02-13,25396.0,25606.0,25385.0,25488.0,25488.0,170326.0
733,2019-02-14,25496.0,25622.0,25304.0,25427.0,25427.0,241761.0
734,2019-02-15,25407.0,25907.0,25275.0,25888.0,25888.0,216960.0
735,2019-02-19,25886.0,25957.0,25789.0,25883.0,25883.0,206825.0
736,2019-02-20,25880.0,25985.0,25825.0,25964.0,25964.0,187898.0
737,2019-02-21,25964.0,26082.0,25753.0,25833.0,25833.0,207240.0
738,2019-02-22,25833.0,26044.0,25805.0,26002.0,26002.0,179512.0
739,2019-02-25,26074.0,26238.0,26040.0,26099.0,26099.0,175462.0
740,2019-02-26,26096.0,26150.0,25954.0,26037.0,26037.0,194075.0
741,2019-02-27,26009.0,26056.0,25872.0,26008.0,26008.0,174322.0
742,2019-02-28,26028.0,26028.0,25878.0,25913.0,25913.0,179959.0
743,2019-03-01,25923.0,26143.0,25894.0,26031.0,26031.0,178642.0
744,2019-03-04,26107.0,26171.0,25605.0,25814.0,25814.0,293705.0
745,2019-03-05,25809.0,25890.0,25721.0,25827.0,25827.0,172953.0
746,2019-03-06,25790.0,25832.0,25625.0,25666.0,25666.0,198158.0
747,2019-03-07,25668.0,25707.0,25338.0,25467.0,25467.0,275341.0
748,2019-03-08,25449.0,25522.0,25213.0,25495.0,25495.0,159398.0
749,2019-03-11,25465.0,25694.0,25218.0,25653.0,25653.0,113227.0
750,2019-03-12,25666.0,25759.0,25512.0,25553.0,25553.0,81963.0
751,2019-03-13,25580.0,25775.0,25461.0,25735.0,25735.0,63401.0
752,2019-03-14,25761.0,25795.0,25624.0,25710.0,25710.0,39428.0
753,2019-03-15,25700.0,25856.0,25681.0,25758.890625,25758.890625,213647.0
754,2019-03-18,25862.0,25976.0,25810.0,25965.0,25965.0,138471.0
755,2019-03-19,25967.0,26145.0,25847.0,25906.0,25906.0,201555.0
756,2019-03-20,25913.0,25967.0,25696.0,25729.0,25729.0,235252.0
757,2019-03-21,25702.0,26044.0,25608.0,26011.0,26011.0,227962.0
758,2019-03-22,25982.0,26036.0,25529.0,25570.0,25570.0,291875.0
759,2019-03-25,25573.0,25647.0,25377.0,25577.0,25577.0,248236.0
760,2019-03-26,25596.0,25822.0,25561.0,25676.0,25676.0,199333.0
761,2019-03-27,25676.0,25781.0,25441.0,25660.0,25660.0,242937.0
762,2019-03-28,25622.0,25762.0,25526.0,25737.0,25737.0,181851.0
763,2019-03-29,25730.0,25964.0,25723.0,25933.0,25933.0,191218.0
764,2019-04-01,25976.0,26288.0,25976.0,26258.0,26258.0,158713.0
765,2019-04-02,26235.0,26280.0,26126.0,26153.0,26153.0,155142.0
766,2019-04-03,26146.0,26302.0,26133.0,26240.0,26240.0,175360.0
767,2019-04-04,26292.0,26410.0,26196.0,26388.0,26388.0,173294.0
768,2019-04-05,26388.0,26509.0,26362.0,26394.0,26394.0,157732.0
769,2019-04-08,26389.0,26412.0,26248.0,26334.0,26334.0,133521.0
770,2019-04-09,26345.0,26349.0,26104.0,26158.0,26158.0,156731.0
771,2019-04-10,26144.0,26233.0,26107.0,26166.0,26166.0,132461.0
772,2019-04-11,26189.0,26229.0,26060.0,26133.0,26133.0,156461.0
773,2019-04-12,26153.0,26441.0,26141.0,26408.0,26408.0,173271.0
774,2019-04-15,26406.0,26476.0,26317.0,26373.0,26373.0,135953.0
775,2019-04-16,26390.0,26554.0,26377.0,26447.0,26447.0,189117.0
776,2019-04-17,26430.0,26518.0,26383.0,26428.0,26428.0,182978.0
777,2019-04-18,26434.0,26599.0,26311.0,26566.0,26566.0,181027.0
778,2019-04-22,26565.0,26629.0,26448.0,26513.0,26513.0,122912.0
779,2019-04-23,26521.0,26689.0,26462.0,26639.0,26639.0,165638.0
780,2019-04-24,26651.0,26694.0,26518.0,26541.0,26541.0,139857.0
781,2019-04-25,26536.0,26577.0,26292.0,26440.0,26440.0,189570.0
782,2019-04-26,26415.0,26530.0,26346.0,26517.0,26517.0,168330.0
783,2019-04-29,26500.0,26584.0,26484.0,26548.0,26548.0,117095.0
784,2019-04-30,26562.0,26653.0,26398.0,26584.0,26584.0,186152.0
785,2019-05-01,26646.0,26691.0,26333.0,26390.0,26390.0,178492.0
786,2019-05-02,26339.0,26461.0,26148.0,26265.0,26265.0,258245.0
787,2019-05-03,26273.0,26518.0,26245.0,26499.0,26499.0,169687.0
788,2019-05-06,26284.0,26447.0,25932.0,26405.0,26405.0,282576.0
789,2019-05-07,26220.0,26394.0,25751.0,25973.0,25973.0,378147.0
790,2019-05-08,25947.0,26079.0,25799.0,26014.0,26014.0,306195.0
791,2019-05-09,25983.0,25994.0,25500.0,25816.0,25816.0,364960.0
792,2019-05-10,25796.0,26016.0,25464.0,25964.0,25964.0,368236.0
793,2019-05-13,25764.0,25818.0,25215.0,25281.0,25281.0,357279.0
794,2019-05-14,25278.0,25677.0,25217.0,25570.0,25570.0,250534.0
795,2019-05-15,25569.0,25714.0,25326.0,25674.0,25674.0,255281.0
796,2019-05-16,25670.0,25955.0,25554.0,25867.0,25867.0,232025.0
797,2019-05-17,25879.0,25949.0,25628.0,25780.0,25780.0,280261.0
798,2019-05-20,25776.0,25901.0,25554.0,25696.0,25696.0,246483.0
799,2019-05-21,25719.0,25895.0,25711.0,25875.0,25875.0,208634.0
800,2019-05-22,25860.0,25904.0,25733.0,25771.0,25771.0,196584.0
801,2019-05-23,25779.0,25779.0,25320.0,25463.0,25463.0,300183.0
802,2019-05-24,25494.0,25664.0,25457.0,25620.0,25620.0,201024.0
803,2019-05-28,25609.0,25717.0,25330.0,25369.0,25369.0,262852.0
804,2019-05-29,25355.0,25377.0,24937.0,25109.0,25109.0,300809.0
805,2019-05-30,25106.0,25218.0,25057.0,25190.0,25190.0,202295.0
806,2019-05-31,25178.0,25191.0,24789.0,24820.0,24820.0,276429.0
807,2019-06-03,24743.0,24938.0,24610.0,24869.0,24869.0,322942.0
808,2019-06-04,24917.0,25364.0,24825.0,25346.0,25346.0,251904.0
809,2019-06-05,25349.0,25573.0,25344.0,25558.0,25558.0,219206.0
810,2019-06-06,25530.0,25807.0,25437.0,25745.0,25745.0,202029.0
811,2019-06-07,25701.0,26085.0,25683.0,26007.0,26007.0,202194.0
812,2019-06-10,26150.0,26289.0,26048.0,26086.0,26086.0,183856.0
813,2019-06-11,26100.0,26261.0,26009.0,26065.0,26065.0,181046.0
814,2019-06-12,26064.0,26098.0,25961.0,26012.0,26012.0,153257.0
815,2019-06-13,26020.0,26153.0,25891.0,26117.0,26117.0,175894.0
816,2019-06-14,26129.0,26177.0,26003.0,26123.0,26123.0,114677.0
817,2019-06-17,26117.0,26212.0,26058.0,26131.0,26131.0,69027.0
818,2019-06-18,26150.0,26542.0,26070.0,26495.0,26495.0,84765.0
819,2019-06-19,26473.0,26585.0,26422.0,26529.0,26529.0,55742.0
820,2019-06-20,26520.0,26804.0,26510.0,26763.0,26763.0,34547.0
821,2019-06-21,26761.0,26783.0,26680.0,26745.580078,26745.580078,203126.0
822,2019-06-24,26674.0,26815.0,26662.0,26762.0,26762.0,136483.0
823,2019-06-25,26758.0,26827.0,26539.0,26562.0,26562.0,216578.0
824,2019-06-26,26567.0,26703.0,26509.0,26550.0,26550.0,180306.0
825,2019-06-27,26521.0,26665.0,26445.0,26546.0,26546.0,172212.0
826,2019-06-28,26563.0,26672.0,26521.0,26593.0,26593.0,161238.0
827,2019-07-01,26816.0,26896.0,26609.0,26700.0,26700.0,202630.0
828,2019-07-02,26695.0,26805.0,26621.0,26797.0,26797.0,163500.0
830,2019-07-05,26973.0,27009.0,26728.0,26885.0,26885.0,199744.0
831,2019-07-08,26890.0,26924.0,26742.0,26793.0,26793.0,147096.0
832,2019-07-09,26794.0,26807.0,26657.0,26779.0,26779.0,150793.0
833,2019-07-10,26782.0,26983.0,26688.0,26860.0,26860.0,209429.0
834,2019-07-11,26859.0,27092.0,26851.0,27077.0,27077.0,184871.0
835,2019-07-12,27072.0,27330.0,27070.0,27309.0,27309.0,146908.0
836,2019-07-15,27303.0,27397.0,27263.0,27342.0,27342.0,129820.0
837,2019-07-16,27346.0,27396.0,27280.0,27328.0,27328.0,134696.0
838,2019-07-17,27318.0,27377.0,27184.0,27231.0,27231.0,135792.0
839,2019-07-18,27164.0,27304.0,27057.0,27201.0,27201.0,190637.0
840,2019-07-19,27305.0,27342.0,27071.0,27130.0,27130.0,194392.0
841,2019-07-22,27106.0,27216.0,27078.0,27176.0,27176.0,144409.0
842,2019-07-23,27174.0,27358.0,27159.0,27324.0,27324.0,137719.0
843,2019-07-24,27306.0,27346.0,27175.0,27237.0,27237.0,155965.0
844,2019-07-25,27250.0,27349.0,27040.0,27096.0,27096.0,196815.0
845,2019-07-26,27084.0,27193.0,27077.0,27149.0,27149.0,120612.0
846,2019-07-29,27143.0,27255.0,27112.0,27198.0,27198.0,111350.0
847,2019-07-30,27218.0,27252.0,27042.0,27164.0,27164.0,148117.0
848,2019-07-31,27208.0,27258.0,26693.0,26855.0,26855.0,239800.0
849,2019-08-01,26750.0,27147.0,26512.0,26543.0,26543.0,354565.0
850,2019-08-02,26517.0,26663.0,26213.0,26449.0,26449.0,359330.0
851,2019-08-05,26431.0,26460.0,25475.0,25550.0,25550.0,399217.0
852,2019-08-06,25458.0,25998.0,25032.0,25924.0,25924.0,356709.0
853,2019-08-07,25897.0,26035.0,25392.0,25940.0,25940.0,352239.0
854,2019-08-08,25935.0,26373.0,25846.0,26365.0,26365.0,228936.0
855,2019-08-09,26286.0,26394.0,26074.0,26268.0,26268.0,260221.0
856,2019-08-12,26263.0,26353.0,25803.0,25867.0,25867.0,215254.0
857,2019-08-13,25872.0,26408.0,25750.0,26314.0,26314.0,291674.0
858,2019-08-14,26302.0,26352.0,25410.0,25455.0,25455.0,340944.0
859,2019-08-15,25373.0,25707.0,25226.0,25575.0,25575.0,326623.0
860,2019-08-16,25585.0,25929.0,25576.0,25907.0,25907.0,196934.0
861,2019-08-19,25912.0,26237.0,25912.0,26118.0,26118.0,152096.0
862,2019-08-20,26102.0,26198.0,25885.0,25931.0,25931.0,157400.0
863,2019-08-21,25883.0,26265.0,25872.0,26226.0,26226.0,139879.0
864,2019-08-22,26244.0,26375.0,26086.0,26225.0,26225.0,175622.0
865,2019-08-23,26225.0,26347.0,25492.0,25670.0,25670.0,339653.0
866,2019-08-26,25462.0,25986.0,25266.0,25943.0,25943.0,279427.0
867,2019-08-27,25924.0,26069.0,25711.0,25744.0,25744.0,236943.0
868,2019-08-28,25756.0,26044.0,25620.0,26037.0,26037.0,210924.0
869,2019-08-29,25992.0,26407.0,25930.0,26378.0,26378.0,187180.0
870,2019-08-30,26366.0,26559.0,26299.0,26406.0,26406.0,192172.0
871,2019-09-03,26243.0,26372.0,25977.0,26122.0,26122.0,286417.0
872,2019-09-04,26102.0,26388.0,26083.0,26372.0,26372.0,176054.0
873,2019-09-05,26372.0,26844.0,26355.0,26701.0,26701.0,222265.0
874,2019-09-06,26688.0,26869.0,26686.0,26808.0,26808.0,143551.0
875,2019-09-09,26807.0,26913.0,26771.0,26840.0,26840.0,136590.0
876,2019-09-10,26853.0,26919.0,26717.0,26894.0,26894.0,171654.0
877,2019-09-11,26901.0,27169.0,26849.0,27144.0,27144.0,158602.0
878,2019-09-12,27158.0,27320.0,27110.0,27198.0,27198.0,204364.0
879,2019-09-13,27194.0,27326.0,27193.0,27218.0,27218.0,118924.0
880,2019-09-16,27121.0,27180.0,27014.0,27084.0,27084.0,93737.0
881,2019-09-17,27114.0,27142.0,26988.0,27114.0,27114.0,59077.0
882,2019-09-18,27124.0,27185.0,26909.0,27148.0,27148.0,50736.0
883,2019-09-19,27169.0,27274.0,27001.0,27086.0,27086.0,40322.0
884,2019-09-20,27091.0,27167.0,27076.0,27140.910156,27140.910156,158528.0
885,2019-09-23,26923.0,27045.0,26803.0,26963.0,26963.0,147365.0
886,2019-09-24,27006.0,27112.0,26686.0,26818.0,26818.0,240008.0
887,2019-09-25,26833.0,27015.0,26715.0,26958.0,26958.0,199414.0
888,2019-09-26,26962.0,27042.0,26782.0,26892.0,26892.0,184044.0
889,2019-09-27,26896.0,26992.0,26689.0,26796.0,26796.0,225720.0
890,2019-09-30,26898.0,26971.0,26804.0,26901.0,26901.0,131797.0
891,2019-10-01,26961.0,27040.0,26515.0,26521.0,26521.0,204735.0
892,2019-10-02,26553.0,26617.0,25931.0,25985.0,25985.0,240232.0
893,2019-10-03,26003.0,26186.0,25703.0,26180.0,26180.0,271794.0
894,2019-10-04,26160.0,26549.0,26060.0,26525.0,26525.0,190606.0
895,2019-10-07,26372.0,26615.0,26339.0,26439.0,26439.0,155862.0
896,2019-10-08,26418.0,26549.0,26092.0,26138.0,26138.0,234008.0
897,2019-10-09,26139.0,26400.0,26086.0,26305.0,26305.0,165144.0
898,2019-10-10,26322.0,26599.0,25983.0,26484.0,26484.0,219328.0
899,2019-10-11,26544.0,26975.0,26496.0,26775.0,26775.0,237623.0
900,2019-10-14,26761.0,26894.0,26637.0,26746.0,26746.0,123162.0
901,2019-10-15,26751.0,27079.0,26750.0,27002.0,27002.0,153083.0
902,2019-10-16,27000.0,27017.0,26890.0,26940.0,26940.0,137346.0
903,2019-10-17,26933.0,27088.0,26876.0,26993.0,26993.0,144360.0
904,2019-10-18,26995.0,27023.0,26726.0,26754.0,26754.0,149070.0
905,2019-10-21,26725.0,26837.0,26701.0,26797.0,26797.0,112065.0
906,2019-10-22,26798.0,26904.0,26715.0,26763.0,26763.0,143610.0
907,2019-10-23,26752.0,26852.0,26588.0,26802.0,26802.0,147111.0
908,2019-10-24,26819.0,26872.0,26655.0,26780.0,26780.0,152055.0
909,2019-10-25,26776.0,26967.0,26710.0,26904.0,26904.0,129494.0
910,2019-10-28,26931.0,27120.0,26926.0,27053.0,27053.0,137575.0
911,2019-10-29,27062.0,27111.0,26967.0,27042.0,27042.0,125026.0
912,2019-10-30,27053.0,27230.0,26940.0,27132.0,27132.0,146042.0
913,2019-10-31,27172.0,27180.0,26847.0,26982.0,26982.0,197544.0
914,2019-11-01,26992.0,27278.0,26959.0,27259.0,27259.0,156759.0
915,2019-11-04,27278.0,27450.0,27274.0,27380.0,27380.0,135057.0
916,2019-11-05,27402.0,27493.0,27366.0,27421.0,27421.0,126855.0
917,2019-11-06,27420.0,27470.0,27337.0,27430.0,27430.0,129297.0
918,2019-11-07,27454.0,27739.0,27390.0,27667.0,27667.0,159355.0
919,2019-11-08,27672.0,27717.0,27541.0,27631.0,27631.0,125901.0
920,2019-11-11,27645.0,27673.0,27470.0,27658.0,27658.0,123436.0
921,2019-11-12,27658.0,27732.0,27597.0,27663.0,27663.0,134410.0
922,2019-11-13,27661.0,27771.0,27524.0,27761.0,27761.0,160990.0
923,2019-11-14,27772.0,27806.0,27633.0,27746.0,27746.0,143715.0
924,2019-11-15,27750.0,27971.0,27736.0,27953.0,27953.0,136561.0
925,2019-11-18,27960.0,28059.0,27926.0,28008.0,28008.0,127718.0
926,2019-11-19,28013.0,28128.0,27851.0,27895.0,27895.0,151389.0
927,2019-11-20,27884.0,27884.0,27643.0,27800.0,27800.0,189292.0
928,2019-11-21,27726.0,27846.0,27654.0,27748.0,27748.0,163143.0
929,2019-11-22,27754.0,27884.0,27722.0,27862.0,27862.0,128358.0
930,2019-11-25,27927.0,28045.0,27904.0,28039.0,28039.0,96942.0
931,2019-11-26,28025.0,28149.0,27999.0,28130.0,28130.0,118715.0
932,2019-11-27,28122.0,28173.0,28058.0,28148.0,28148.0,99873.0
934,2019-12-02,28082.0,28197.0,27772.0,27789.0,27789.0,226061.0
935,2019-12-03,27788.0,27847.0,27312.0,27487.0,27487.0,260953.0
936,2019-12-04,27478.0,27727.0,27397.0,27643.0,27643.0,182074.0
937,2019-12-05,27644.0,27773.0,27558.0,27678.0,27678.0,164776.0
938,2019-12-06,27688.0,28039.0,27675.0,28014.0,28014.0,150639.0
939,2019-12-09,28020.0,28047.0,27878.0,27902.0,27902.0,109241.0
940,2019-12-10,27901.0,27959.0,27726.0,27921.0,27921.0,164907.0
941,2019-12-11,27924.0,27981.0,27804.0,27924.0,27924.0,140780.0
942,2019-12-12,27933.0,28230.0,27856.0,28131.0,28131.0,239172.0
943,2019-12-13,28181.0,28303.0,28036.0,28168.0,28168.0,168864.0
944,2019-12-16,28192.0,28345.0,28159.0,28253.0,28253.0,78480.0
945,2019-12-17,28235.0,28335.0,28173.0,28276.0,28276.0,70689.0
946,2019-12-18,28257.0,28327.0,28238.0,28266.0,28266.0,38628.0
947,2019-12-19,28275.0,28416.0,28242.0,28386.0,28386.0,34961.0
948,2019-12-20,28390.0,28605.580078,28373.0,28605.580078,28605.580078,146964.0
949,2019-12-23,28491.0,28583.0,28475.0,28550.0,28550.0,93613.0
951,2019-12-26,28518.0,28624.0,28510.0,28619.0,28619.0,59115.0
952,2019-12-27,28603.0,28721.0,28596.0,28610.0,28610.0,121521.0
953,2019-12-30,28618.0,28660.0,28403.0,28440.0,28440.0,165288.0
954,2019-12-31,28427.0,28553.0,28341.0,28508.0,28508.0,127526.0
955,2020-01-02,28553.0,28871.0,28538.0,28841.0,28841.0,183583.0
956,2020-01-03,28844.0,28893.0,28431.0,28602.0,28602.0,245778.0
957,2020-01-06,28494.0,28700.0,28351.0,28642.0,28642.0,218793.0
958,2020-01-07,28636.0,28739.0,28446.0,28526.0,28526.0,198208.0
959,2020-01-08,28502.0,28833.0,28084.0,28770.0,28770.0,337249.0
960,2020-01-09,28772.0,28953.0,28745.0,28929.0,28929.0,181585.0
961,2020-01-10,28930.0,29022.0,28751.0,28777.0,28777.0,183361.0
962,2020-01-13,28775.0,28907.0,28775.0,28871.0,28871.0,141633.0
963,2020-01-14,28874.0,29015.0,28737.0,28934.0,28934.0,232554.0
964,2020-01-15,28934.0,29090.0,28838.0,29029.0,29029.0,224025.0
965,2020-01-16,29034.0,29263.0,29032.0,29240.0,29240.0,152873.0
966,2020-01-17,29245.0,29362.0,29242.0,29279.0,29279.0,170084.0
967,2020-01-21,29280.0,29318.0,29108.0,29179.0,29179.0,238628.0
968,2020-01-22,29177.0,29309.0,29093.0,29140.0,29140.0,192697.0
969,2020-01-23,29112.0,29150.0,28924.0,29127.0,29127.0,232278.0
970,2020-01-24,29129.0,29241.0,28796.0,28933.0,28933.0,301305.0
971,2020-01-27,28720.0,28732.0,28405.0,28481.0,28481.0,363768.0
972,2020-01-28,28479.0,28780.0,28471.0,28710.0,28710.0,261243.0
973,2020-01-29,28736.0,28888.0,28650.0,28710.0,28710.0,235907.0
974,2020-01-30,28718.0,28843.0,28432.0,28791.0,28791.0,347453.0
975,2020-01-31,28838.0,28881.0,28105.0,28196.0,28196.0,369128.0
976,2020-02-03,28159.0,28573.0,28136.0,28361.0,28361.0,269200.0
977,2020-02-04,28366.0,28847.0,28287.0,28789.0,28789.0,222741.0
978,2020-02-05,28776.0,29275.0,28692.0,29241.0,29241.0,276317.0
979,2020-02-06,29248.0,29475.0,29186.0,29328.0,29328.0,238290.0
980,2020-02-07,29357.0,29367.0,29006.0,29044.0,29044.0,228295.0
981,2020-02-10,29021.0,29250.0,28850.0,29245.0,29245.0,198764.0
982,2020-02-11,29237.0,29395.0,29162.0,29229.0,29229.0,198861.0
983,2020-02-12,29261.0,29538.0,29209.0,29523.0,29523.0,172696.0
984,2020-02-13,29529.0,29543.0,29245.0,29432.0,29432.0,220172.0
985,2020-02-14,29446.0,29519.0,29267.0,29395.0,29395.0,174890.0
986,2020-02-18,29384.0,29476.0,29100.0,29211.0,29211.0,268667.0
987,2020-02-19,29240.0,29397.0,29232.0,29337.0,29337.0,153041.0
988,2020-02-20,29366.0,29434.0,28931.0,29171.0,29171.0,288117.0
989,2020-02-21,29154.0,29176.0,28871.0,28981.0,28981.0,322584.0
990,2020-02-24,28745.0,28754.0,27887.0,27968.0,27968.0,503595.0
991,2020-02-25,27927.0,28234.0,26976.0,27117.0,27117.0,571418.0
992,2020-02-26,27124.0,27519.0,26692.0,26914.0,26914.0,588272.0
993,2020-02-27,26820.0,26977.0,25500.0,25552.0,25552.0,689083.0
994,2020-02-28,25522.0,25772.0,24675.0,25364.0,25364.0,735823.0
995,2020-03-02,25196.0,26711.0,24851.0,26468.0,26468.0,637915.0
996,2020-03-03,26562.0,27059.0,25679.0,25880.0,25880.0,607045.0
997,2020-03-04,25809.0,27075.0,25688.0,26965.0,26965.0,381744.0
998,2020-03-05,26921.0,26973.0,25915.0,26060.0,26060.0,461258.0
999,2020-03-06,26143.0,26282.0,25193.0,25789.0,25789.0,581213.0
1000,2020-03-09,25356.0,25356.0,23549.0,23877.0,23877.0,335681.0
1001,2020-03-10,23727.0,25020.0,23424.0,24849.0,24849.0,523496.0
1002,2020-03-11,24838.0,24890.0,23300.0,23575.0,23575.0,495349.0
1003,2020-03-12,23565.0,23851.0,20875.0,21085.0,21085.0,465613.0
1004,2020-03-13,20769.0,23147.0,20388.0,22988.0,22988.0,232403.0
1005,2020-03-16,22867.0,22899.0,20062.0,20399.0,20399.0,113138.0
1006,2020-03-17,20381.0,21380.0,19872.0,20966.0,20966.0,121858.0
1007,2020-03-18,20791.0,20954.0,18904.0,19981.0,19981.0,87328.0
1008,2020-03-19,19996.0,20497.0,18993.0,20003.0,20003.0,54061.0
1009,2020-03-20,19712.0,20999.0,19543.0,20255.529297,20255.529297,286183.0
1010,2020-03-23,18504.0,19804.0,18086.0,18497.0,18497.0,308160.0
1011,2020-03-24,18584.0,20710.0,18584.0,20608.0,20608.0,287349.0
1012,2020-03-25,20679.0,21892.0,20279.0,21026.0,21026.0,334528.0
1013,2020-03-26,21058.0,22449.0,20510.0,22348.0,22348.0,335334.0
1014,2020-03-27,22520.0,22545.0,21316.0,21437.0,21437.0,258114.0
1015,2020-03-30,20926.0,22239.0,20778.0,22167.0,22167.0,198019.0
1016,2020-03-31,22186.0,22386.0,21641.0,21751.0,21751.0,173680.0
1017,2020-04-01,21702.0,21702.0,20648.0,20740.0,20740.0,207275.0
1018,2020-04-02,20819.0,21374.0,20500.0,21273.0,21273.0,247194.0
1019,2020-04-03,21272.0,21352.0,20740.0,20957.0,20957.0,169298.0
1020,2020-04-06,20944.0,22663.0,20944.0,22488.0,22488.0,222337.0
1021,2020-04-07,22496.0,23477.0,22300.0,22491.0,22491.0,275755.0
1022,2020-04-08,22479.0,23394.0,22244.0,23246.0,23246.0,238333.0
1023,2020-04-09,23298.0,23889.0,23020.0,23618.0,23618.0,262866.0
1024,2020-04-13,23839.0,23911.0,22968.0,23309.0,23309.0,159039.0
1025,2020-04-14,23320.0,23922.0,23250.0,23880.0,23880.0,174571.0
1026,2020-04-15,23911.0,23967.0,23103.0,23391.0,23391.0,184465.0
1027,2020-04-16,23332.0,23767.0,23079.0,23407.0,23407.0,236013.0
1029,2020-04-20,24088.0,24203.0,23441.0,23488.0,23488.0,208145.0
1030,2020-04-21,23457.0,23682.0,22814.0,22929.0,22929.0,249722.0
1031,2020-04-22,22976.0,23503.0,22815.0,23356.0,23356.0,179294.0
1032,2020-04-23,23375.0,23772.0,23231.0,23337.0,23337.0,211387.0
1033,2020-04-24,23332.0,23730.0,23155.0,23658.0,23658.0,169747.0
1034,2020-04-27,23647.0,24100.0,23535.0,23999.0,23999.0,143528.0
1035,2020-04-28,24015.0,24435.0,23878.0,24045.0,24045.0,192238.0
1036,2020-04-29,24036.0,24688.0,23971.0,24566.0,24566.0,178479.0
1037,2020-04-30,24676.0,24792.0,24072.0,24230.0,24230.0,204630.0
1038,2020-05-01,24052.0,24078.0,23530.0,23619.0,23619.0,169783.0
1039,2020-05-04,23364.0,23658.0,23208.0,23571.0,23571.0,157510.0
1040,2020-05-05,23587.0,24057.0,23577.0,23761.0,23761.0,177193.0
1041,2020-05-06,23762.0,23995.0,23497.0,23513.0,23513.0,179243.0
1042,2020-05-07,23493.0,23999.0,23428.0,23843.0,23843.0,169833.0
1043,2020-05-08,23855.0,24327.0,23849.0,24286.0,24286.0,156060.0
1044,2020-05-11,24228.0,24471.0,23973.0,24124.0,24124.0,175632.0
1045,2020-05-12,24105.0,24293.0,23468.0,23574.0,23574.0,209788.0
1046,2020-05-13,23494.0,23780.0,22980.0,23166.0,23166.0,308738.0
1047,2020-05-14,23232.0,23592.0,22704.0,23534.0,23534.0,328589.0
1048,2020-05-15,23526.0,23677.0,23241.0,23517.0,23517.0,272384.0
1049,2020-05-18,23600.0,24640.0,23538.0,24507.0,24507.0,209126.0
1050,2020-05-19,24479.0,24765.0,24120.0,24158.0,24158.0,235950.0
1051,2020-05-20,24125.0,24583.0,24076.0,24519.0,24519.0,192898.0
1052,2020-05-21,24545.0,24660.0,24300.0,24376.0,24376.0,213835.0
1053,2020-05-22,24377.0,24506.0,24101.0,24424.0,24424.0,194134.0
1054,2020-05-26,24411.0,25127.0,24376.0,25002.0,25002.0,252113.0
1055,2020-05-27,25007.0,25572.0,24913.0,25534.0,25534.0,251034.0
1056,2020-05-28,25543.0,25794.0,25311.0,25457.0,25457.0,230294.0
1057,2020-05-29,25448.0,25500.0,24991.0,25378.0,25378.0,268921.0
1058,2020-06-01,25231.0,25519.0,25089.0,25463.0,25463.0,175632.0
1059,2020-06-02,25458.0,25720.0,25291.0,25701.0,25701.0,174040.0
1060,2020-06-03,25701.0,26328.0,25679.0,26228.0,26228.0,181751.0
1061,2020-06-04,26265.0,26368.0,26056.0,26253.0,26253.0,227967.0
1062,2020-06-05,26283.0,27325.0,26212.0,27072.0,27072.0,295068.0
1063,2020-06-08,27124.0,27563.0,27031.0,27527.0,27527.0,191224.0
1064,2020-06-09,27562.0,27624.0,27126.0,27264.0,27264.0,222341.0
1065,2020-06-10,27257.0,27488.0,26901.0,26961.0,26961.0,266709.0
1066,2020-06-11,26954.0,26997.0,25060.0,25165.0,25165.0,454085.0
1067,2020-06-12,25200.0,25952.0,25064.0,25536.0,25536.0,274200.0
1068,2020-06-15,25176.0,25884.0,24550.0,25805.0,25805.0,170675.0
1069,2020-06-16,25834.0,26779.0,25789.0,26320.0,26320.0,141051.0
1070,2020-06-17,26249.0,26623.0,26049.0,26150.0,26150.0,60277.0
1071,2020-06-18,26141.0,26275.0,25743.0,26024.0,26024.0,33189.0
1072,2020-06-19,26059.0,26484.220703,25985.0,26484.220703,26484.220703,258223.0
1073,2020-06-22,25370.0,25987.0,25230.0,25953.0,25953.0,176355.0
1074,2020-06-23,25955.0,26294.0,25514.0,26020.0,26020.0,200223.0
1075,2020-06-24,25986.0,26134.0,25159.0,25393.0,25393.0,281371.0
1076,2020-06-25,25379.0,25659.0,25003.0,25596.0,25596.0,263063.0
1077,2020-06-26,25540.0,25653.0,24837.0,24950.0,24950.0,262641.0
1078,2020-06-29,24777.0,25543.0,24743.0,25497.0,25497.0,225691.0
